label	txt
2	南宋时期南方麦类作物进一步发展不但有山皆种麦而且部分水田也实行稻麦轮作一年两熟这反映了当时政局变化影响农作物分布对外贸易推动小麦种植经济重心的南移已经完成小麦成为主要粮食作物
2	下表反映了历代官话的变迁对此解读正确的是官话东周周平王迁都洛邑洛阳后洛邑的语言就成了东周时期官话的基础秦汉汉代官话为洛语洛语承袭了先秦时代的雅言汉朝的汉语标准语称为雅言魏晋西晋以洛语为官话衣冠南渡后洛语与中古吴语结合形成了金陵雅音官话唐宋洛语发展到了最高峰达到了一字一音周边国家皆学习洛阳官话元元朝以元大都北京的汉语语音为官话称为天下通语明历代战乱时期衣冠南渡使南京话的中原之音相对纯正南京话成为官话清元朝时旧北平话与南京官话相融并融入满族语音这样就形成了北京官话实现了全国文字的统一有利于促进文化认同消除了各地语言的隔阂强化了封建君主专制
2	提高皇帝身边近臣的权力来削减原来国家机关的实权是中国古代统治者强化君主专制的一种方式以下机构的设置能体现这种方式的是枢密院中书省军机处中朝内阁军机处中书门下枢密院内阁中朝三司尚书省
2	从秦汉到明清中央机构的变化反映了中央与地方矛盾的消除君主专制制度的强化地方机构权力的加强君权与相权矛盾的弥合
2	唐太宗在未登极前曾做过尚书令及太宗即位朝臣无敢再当尚书令之职因此尚书省长官尚书令常虚悬其缺这反映出唐代宰相有职尚书省地位下降三省六部制不成熟皇权至高无上
2	梁启超认为在汉朝中国发生了一场有意义的革命打破了三代以来贵族政治的局面这场革命指的是推行郡国并行制设置刺史实行察举制选拔官吏实行三公九卿制
2	列举秦朝唐朝北宋明朝君权与相权关系的有关史实概括其历史演变的总体趋势并指出其影响
2	好了歌人人都说皇帝好其实皇帝也苦恼;宰相权大睡不好选才选官更难搞;要是官吏选不特贪污腐败治不了;最怕地方造反了身家性命也难保为解决诗歌中的苦恼统治着曾采取的措施有①三省六部制②皇位继承制③科举制④刺史制①②③①②④①③④②③④
2	学完古代中国的中央集权制度后某班四位同学就本单元内容分别拟定四个选题准备开展研究这四个选题的研究最终将无法成功的是论隋唐三省制度对中国历史的影响论清代丞相与军机大臣的权力制衡浅议我国早期国家政治制度的创立者大禹趣谈周武王与分封制
2	绅士是大一统的专制皇权确立之后中国传统社会中所特具的一种人物魏晋南北朝时期门阀制度下绅权和皇权是共存的宋代官爵恩泽出于皇帝共存谈不上共治也将就一下了元明清三代连共治也说不上绅权成为皇权的奴役了这说明绅士社会地位的衰弱君主专制的不断强化绅权是皇权的重要补充绅权与皇权相互依存
2	宋初设转运使管理地方财赋后来实际上成为地方最高行政长官明初朝廷派官员分巡各省督理税粮等称为巡抚后实际掌握地方军政大权这些变化说明了地方势力的扩大中央集权的强化监察体制的完善封建吏治的腐败
2	有学者认为在儒家文化的背景下古代科学家在研究科学时不仅研究动机与儒家思想有关所运用的知识中包含着从儒家经典中所获得的知识而且在研究方法上也与儒学的经学方法相一致这说明古代科技存在浓厚的神学迷信色彩科学家重视科学理论的研究与创新古代科学研究以儒家经典作为指导古代科学研究深受儒家思想的影响
2	司马迁说居今之世志古之道所以自镜也未必尽同下列选项中与司马迁观点相符的是历史可以重演应当以史为鉴历史不会重演不能以史为鉴一切历史都是当代史无须学习古人历史事实情同而势异不能照搬历史经验
2	在中国古代封建社会官员获得监察官职的必需条件首先要有足够的学识才干凜然的风骨人格；然后又要有丰富的从政经验政绩等这说明匡正社会风气的重要性西汉中央集权得到加强应该不断完善监察立法监察官的遴选重视修养
2	钱穆在中国历代政治得失中说至秦汉时期┅┅一切贵族家庭都倒下了原本只有一个家此刻变作了国家秦汉时期得以化家为国其直接因素是当时世官制转为科举制刀耕火种转为铁犁牛耕分封制转为郡县制百家争鸣转为独尊儒术
2	高一某班四位同学分别撰写了关于中国古代政治制度方面的历史论文其中论文标题明显错误的是浅议商代的政治制度趣谈周武王与分封制论隋唐三省六部制得历史影响试论清代丞相与军机大臣的权力制衡
2	从两汉到明清时期官员奏事由坐到站最后跪奏官员上朝礼仪的变化表明中央集权不断强化君主专制不断加强官僚地位不断上升礼仪制度不断细化
2	国家组织城市金属工具和文字的出现标志出现政治文明文化历史
2	下列机构中负责管理监察事务的是①秦朝御史大夫②唐朝门下省③明朝提刑按察使司④清朝议政王大臣会议①③②④②③⑧④
2	钱穆拿历史大趋势来看可说中国人一向意见皇室和政府是应该分开的而且也确实在依照此原则而演进皇帝是国家的唯一领袖而实际政权则不在皇室而在政府代表政府的是宰相皇帝是国家的元首象征此国家之统一宰相是政府的领袖负政治上一切实际的责任下列符合钱穆观点的是中国传统政治是皇帝专制中国传统政治是宰相专制中国传统政治不是皇帝专制中国传统政治不是专制制度
2	清朝学者赵翼写诗说千秋疑案陈桥驿一著黄袍便罢兵该诗讲的是下列哪一位皇帝秦始皇汉高祖宋太祖明太祖
2	据史料记载从汉代到明清宰相大臣的上朝礼仪经历了由坐到站再到跪的变化这一现象从本质上反映了中央集权由盛到衰的历程中国的礼仪不断等级化的趋势君臣关系不断恶化的历程君主专制不断强化的趋势
2	雍正七年青海军事兴始设军机房领以亲王大臣予银印印藏内奏事太监处有事请而用之这段材料表明军机处①因军事需要而设置②降低了行政效率③参与国事决策④由皇帝的亲信组成①③②③①④②④
2	下列措施中使专制皇权得到不断加强的是①三省六部制的建立②丞相制度的废除③清朝设置议政王大臣会议④清朝的军机处①②③④①②④①②③②③④
2	隋唐时期统治者解决官僚体系内部的权利制衡问题的重要举措是废分封置郡县建立法律体系确立三省六部制实行科举制
2	从秦至清的两千多年中许多皇帝或由于年幼庸弱或由于当时形势和力量对比的变化因而受制于母后外戚宦官权臣地方割据势力等导致权力的萎缩或丧失这种现象实质上是君主专制被颠覆中央集权体制遭到破坏君权至上的后果君主权力受到制约
2	自古三公论道六卿分职并不曾设立丞相自秦始置丞相不旋踵而亡汉唐宋因之虽有贤相然其间所用者多有小人与材料主张一致的是丞相者联之股肱辅联之不逮以治天下也以天下之广皆委百司商量宰相筹划岂得以一日万机独断一人之虑也自秦以下人人君天下者皆不鉴设相之患有明之无善治自高皇帝明太祖罢丞相始也
2	有学者评价某一历史事件时认为罢除中书省六部尚书归皇帝直接领导这样皇帝既为国家元首又为行政首脑该学者评价的是秦始皇创立皇帝制唐朝完善三省六部制明朝废除丞相制度雍正皇帝设立军机处
2	下列机构属于监察体制的有①御史大夫②参知政事③御史台④都察院②③④①②③①③④①②③④
2	史学家张岂之认为一个新的王朝的建设必然要体现自己的新但也离不开别人的旧下列最能体现材料观点的史实是隋朝的科举制唐朝的三省六部制元朝的行省制明朝的内阁制
2	宋代军需物资的运输改变了过去或靠摇役或靠军队自己解决的方式交给商人转运商人只要将粮草送到军队指定的地点得到的报酬是官卖商品茶盐铁香等的经营许可证这反映出商人成为采办供应军需物资的主体商品经济发展推动政府政策的调整政府依靠商人解决军需物资的供应政府因军事需要放弃商品官营政策
2	在秦汉时期的三公九卿制中政府官员明显有皇帝家仆的性质；唐朝的三省六部制把皇帝家仆正规化权力化；明清时期取消丞相制皇帝直接指挥六部把家族式统治扩大到整个国家机器这一变化过程体现的古代中国政治的发展趋势是公天下意识不断加强中央集权不断强化家天下意识不断强化皇帝治理国家的能力不断下降
2	明清君主专制制度加强的措施不包括废丞相设内阁南书房的设立军机处的设立设行中书省
